留言板内容,capacity,time,楼层,type,pasterid,secret,signature,htmlContent,effect,回复内容,回复者,bmp,留言发布时间,modifytime,留言者QQ号,留言者姓名,留言ID
有个关系这么好的哥哥真好，呵呵,5906,1331291574,324,0,,0,,有个关系这么好的哥哥真好，呵呵,1056,呵呵~~是的！！,明明,98d595a00000e101,2012/3/8 20:50,0,630351518,南南,325
"今天看了一下我在你空间里的留言  我似乎也很佩服我的毅力  还回复了其中一句  那段时间真的很感谢你   现在虽然有点难处，不过并不困难 我可以征服的了的。 
谢谢",5768,1330543068,323,0,,0,,今天看了一下我在你空间里的留言&nbsp;&nbsp;我似乎也很佩服我的毅力&nbsp;&nbsp;还回复了其中一句&nbsp;&nbsp;那段时间真的很感谢你&nbsp;&nbsp;&nbsp;现在虽然有点难处，不过并不困难&nbsp;我可以征服的了的。&nbsp;\u003Cbr  \/>谢谢,32,逆风才更适合飞翔！！！,明明,98d595840840a201,2012/2/29 18:47,0,376976240,骑行小蜗游,324
"有些惭愧,好久没有来你空间转了,也有好久没有打电话给你了,这段时间我一直在医院里.这星期已经翘了两天的课了,,我妈总担心我,怕我影响了学习,她担心的真的很多,.其实我到是真的没什么.还有,我今天才看到你的留言板上有几条关于我的留言,真的很感谢你!谢谢你对我的关心与支持,谢谢!",5429,1330478847,322,0,,0,,"有些惭愧,好久没有来你空间转了,也有好久没有打电话给你了,这段时间我一直在医院里.这星期已经翘了两天的课了,,我妈总担心我,怕我影响了学习,她担心的真的很多,.其实我到是真的没什么.还有,我今天才看到你的留言板上有几条关于我的留言,真的很感谢你!谢谢你对我的关心与支持,谢谢!",1056,"看到你留言板上写我承受了太多不该承受的,其实没什么,因为身边有很多关心我们的人,真的很感谢.这段时间我也在努力让自己心情好点,心情也确实好了很多,少去想点,一切都会过去,确收获到了一份坚强.",骑行小蜗游,98d595840840a201,2012/2/29 0:06,0,376976240,骑行小蜗游,323
"vita brevis!!
为什么还不感谢我们的生活呢？",5925,,321,0,,0,,vita&nbsp;brevis!!\u003Cbr  \/>为什么还不感谢我们的生活呢？,0,,,188095a10002e101,2012/2/24 23:52,0,371312563,明明,322
"寒假最后一次踢球以流血结束....
游哥真心觉得你承受了太你多本不该承受的东西。",5892,,320,0,,0,,寒假最后一次踢球以流血结束....\u003Cbr  \/>游哥真心觉得你承受了太你多本不该承受的东西。,0,,,188095a10002e101,2012/2/17 19:05,0,371312563,明明,320
⊙o⊙有恋校情节的好孩纸,5888,1329403001,319,0,,0,,⊙o⊙有恋校情节的好孩纸,1056,到学校就可以见到好多同学了~~,明明,18d095800000c201,2012/2/16 22:19,0,826036946,CHATTERBOX[em]e328567[\/em]﹌,319
竟然会有一点小小的期待去学校~~,5937,,318,0,,0,,竟然会有一点小小的期待去学校~~,0,,,188095a10002e101,2012/2/16 20:52,0,371312563,明明,318
天天心情好啊O(∩_∩)O,5655,1329316928,317,0,,0,,天天心情好啊O(∩_∩)O,1056,O(∩_∩)O~朝鲜队要求不能有观赛，不能转播....算了，明天去农大转转算了~~,明明,18d095800000c201,2012/2/15 20:26,0,826036946,CHATTERBOX[em]e328567[\/em]﹌,317
我爱你，长沙。,5953,,316,0,,0,,我爱你，长沙。,0,,,188095a10002e101,2012/2/15 19:20,0,371312563,明明,316
闭眼不行，闭了眼睛情况也不会丝毫好转。不是说闭起眼什么就会消失，恰恰相反，睁开眼时事情变得更糟。我们居住的就是这样的世界。闭眼睛是怯懦的表现，把眼睛从现实移开是胆小鬼的行为。即使在你闭眼捂耳之时，时间也照样挺进，喀、喀、喀。       ——《海边的卡夫卡》,5716,,315,0,,0,,闭眼不行，闭了眼睛情况也不会丝毫好转。不是说闭起眼什么就会消失，恰恰相反，睁开眼时事情变得更糟。我们居住的就是这样的世界。闭眼睛是怯懦的表现，把眼睛从现实移开是胆小鬼的行为。即使在你闭眼捂耳之时，时间也照样挺进，喀、喀、喀。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;——《海边的卡夫卡》,0,,,188095a10002e101,2012/2/13 20:49,0,371312563,明明,315
猜到是你說過的哥哥，太讓我驚訝了……那這裡是不是衹有你哥可以留言啊？,5698,1329136656,314,0,,0,,猜到是你說過的哥哥，太讓我驚訝了……那這裡是不是衹有你哥可以留言啊？,1056,呵呵~~那也只能说明他最关心我啊~~,明明,18d095800000c201,2012/2/13 18:30,0,826036946,CHATTERBOX[em]e328567[\/em]﹌,314
剛剛看了一下，⊙o⊙，樓下的李游真是你好兄弟的！,5858,1329128340,313,0,,0,,剛剛看了一下，⊙o⊙，樓下的李游真是你好兄弟的！,1056,当然，那是我哥...我们关系很好.....,明明,18d095800000c201,2012/2/13 18:17,0,826036946,CHATTERBOX[em]e328567[\/em]﹌,313
也幫你踩踩啊～O(∩_∩)O,5935,,312,0,,0,,也幫你踩踩啊～O(∩_∩)O,1024,,,18d095800000c201,2012/2/13 18:13,0,826036946,CHATTERBOX[em]e328567[\/em]﹌,312
按柏拉图《盛宴》中阿里斯托芬的说法，远古神话世界由男男，男女和女女构成。但神用利斧把所有人劈两半，结果世界上只有男和女了。为了本应有的另一半，人们开始左顾右盼，惶惶不可终日。                            ——《海边的卡夫卡》,5745,,311,0,,0,,按柏拉图《盛宴》中阿里斯托芬的说法，远古神话世界由男男，男女和女女构成。但神用利斧把所有人劈两半，结果世界上只有男和女了。为了本应有的另一半，人们开始左顾右盼，惶惶不可终日。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;——《海边的卡夫卡》,0,,,188095a10002e101,2012/2/12 18:54,0,371312563,明明,311
教我如何不想你？,5951,,310,0,,0,,教我如何不想你？,0,,,188095a10002e101,2012/2/11 0:14,0,371312563,明明,310
游哥你说得太对了~~把想说的话写在这里，只有关心你的人才看得到~~,5905,,309,0,,0,,游哥你说得太对了~~把想说的话写在这里，只有关心你的人才看得到~~,0,,,188095a10002e101,2012/2/11 0:00,0,371312563,明明,309
飘过。。。。。,5944,,308,0,,0,,飘过。。。。。,0,,,18d095800000c201,2012/1/7 12:33,0,826036946,CHATTERBOX[em]e328567[\/em]﹌,308
今天高考，不知你手感怎样，呵呵，第一天的奋斗结束了，明天就是你的最强项了，在此，我默默为你加油！,5747,1308641737,307,0,,0,,今天高考，不知你手感怎样，呵呵，第一天的奋斗结束了，明天就是你的最强项了，在此，我默默为你加油！,1056,"游哥
谢谢你多年来的支持啊
在这里给我建了300多层楼
现在虽然还不知道结果怎样
但有你在我已经很欣慰了。",明明,98d595840840a201,2011/6/7 20:30,0,376976240,骑行小蜗游,307
啊，明天就是高考了，不知道该说点什么了，回想起我高考的前一天，我也不记得我在想些什么东西了，现在能做的，保持好心态，自信迎接考试！其实，真正有实力的人考试失误的没有几个，而那仅有的几个就被做为了例子，来吓唬下一届参加考试的人，所以，你要完全相信自己，加油！,5705,,306,0,,0,,啊，明天就是高考了，不知道该说点什么了，回想起我高考的前一天，我也不记得我在想些什么东西了，现在能做的，保持好心态，自信迎接考试！其实，真正有实力的人考试失误的没有几个，而那仅有的几个就被做为了例子，来吓唬下一届参加考试的人，所以，你要完全相信自己，加油！,1024,,,98d595840840a201,2011/6/6 18:28,0,376976240,骑行小蜗游,306
还有那么几时个小时就要奔赴战场了，相信自己磨了十几年的枪，平静对待，加油！,5887,,305,0,,0,,还有那么几时个小时就要奔赴战场了，相信自己磨了十几年的枪，平静对待，加油！,1024,,,98d595840840a201,2011/6/5 22:08,0,376976240,骑行小蜗游,305
高一高二的都放假了吧，高考来了，心态，自信，加别感冒了，成功就属于你~,5892,,304,0,,0,,高一高二的都放假了吧，高考来了，心态，自信，加别感冒了，成功就属于你~,0,,,98d595840840a201,2011/6/4 16:30,0,376976240,骑行小蜗游,304
还有那么几天就高考了啊，现在我也说不了太多了，昨天同你打了很久电话说了不少，还是那句话，心态加自信以及不感冒等于成功！,5843,,303,0,,0,,还有那么几天就高考了啊，现在我也说不了太多了，昨天同你打了很久电话说了不少，还是那句话，心态加自信以及不感冒等于成功！,1024,,,98d595840840a201,2011/6/3 9:06,0,376976240,骑行小蜗游,303
六一儿童节哈，谢谢你的短信咯！每天充实就行！,5917,,302,0,,0,,六一儿童节哈，谢谢你的短信咯！每天充实就行！,1024,,,98d595840840a201,2011/6/1 17:49,0,376976240,骑行小蜗游,302
只有不到一周的时间了，相信自己，摆正心态，加油～,5913,,301,0,,0,,只有不到一周的时间了，相信自己，摆正心态，加油～,0,,,98d595840840a201,2011/5/31 9:18,0,376976240,骑行小蜗游,301
昨天忘记来了，有点儿惭愧，毕竟只有九天了。，在这最后的冲刺阶段，祝你成功！,5887,,300,0,,0,,昨天忘记来了，有点儿惭愧，毕竟只有九天了。，在这最后的冲刺阶段，祝你成功！,1024,,,98d595840840a201,2011/5/30 8:26,0,376976240,骑行小蜗游,300
征服眼前的高山，一览众山小，加油！,5927,,299,0,,0,,征服眼前的高山，一览众山小，加油！,1024,,,98d595840840a201,2011/5/28 6:46,0,376976240,骑行小蜗游,299
又是周末了，加油哈！注意别感冒了～,5927,,298,0,,0,,又是周末了，加油哈！注意别感冒了～,1024,,,98d595840840a201,2011/5/27 13:13,0,376976240,骑行小蜗游,298
心态摆正，考试无敌！加油！,5935,,297,0,,0,,心态摆正，考试无敌！加油！,1024,,,98d595840840a201,2011/5/26 23:59,0,376976240,骑行小蜗游,297
太在乎，以至于不知道自己来了两次！,5927,,296,0,,0,,太在乎，以至于不知道自己来了两次！,1024,,,98d595840840a201,2011/5/25 17:09,0,376976240,骑行小蜗游,296
天气转好了，一样要注意休息哈～,5931,,295,0,,0,,天气转好了，一样要注意休息哈～,1024,,,98d595840840a201,2011/5/25 12:39,0,376976240,骑行小蜗游,295
距离高考只有13天17小时9分钟了，祝你成功！加油！加油！加油！,5902,,294,0,,0,,距离高考只有13天17小时9分钟了，祝你成功！加油！加油！加油！,1024,,,98d595840840a201,2011/5/24 15:51,0,376976240,骑行小蜗游,294
最近天气诧异，在这最后的日子里最重要的不是每天学了多少，而是，别感冒了！,5889,,293,0,,0,,最近天气诧异，在这最后的日子里最重要的不是每天学了多少，而是，别感冒了！,1024,,,98d595840840a201,2011/5/23 15:19,0,376976240,骑行小蜗游,293
天气突然变得好冷了，注意身体哈~,5930,,292,0,,0,,天气突然变得好冷了，注意身体哈~,0,,,98d595840840a201,2011/5/22 17:19,0,376976240,骑行小蜗游,292
有些事有点纠结~没事~加油咯~,5934,,291,0,,0,,有些事有点纠结~没事~加油咯~,0,,,98d595840840a201,2011/5/21 22:16,0,376976240,骑行小蜗游,291
加油咯，我只能在这里鼓励你了！,5931,,290,0,,0,,加油咯，我只能在这里鼓励你了！,1024,,,98d595840840a201,2011/5/20 17:38,0,376976240,骑行小蜗游,290
时间越来越少了，天气又有点热，恩恩，加油！,5919,,289,0,,0,,时间越来越少了，天气又有点热，恩恩，加油！,1024,,,98d595840840a201,2011/5/19 22:12,0,376976240,骑行小蜗游,289
时间越来越少了，天气又有点热，恩恩，加油！,5919,,288,0,,0,,时间越来越少了，天气又有点热，恩恩，加油！,1024,,,98d595840840a201,2011/5/19 22:12,0,376976240,骑行小蜗游,288
天气有点热，希望你在高考时天气会好～加油！,5919,,287,0,,0,,天气有点热，希望你在高考时天气会好～加油！,1024,,,98d595840840a201,2011/5/18 20:22,0,376976240,骑行小蜗游,287
还剩二十天的时候，我该说点什么呢？多说没什么意义了，千言万语化作一句加油！,5887,,286,0,,0,,还剩二十天的时候，我该说点什么呢？多说没什么意义了，千言万语化作一句加油！,1024,,,98d595840840a201,2011/5/17 12:52,0,376976240,骑行小蜗游,286
二十天了，加油！全力以赴！,5935,,285,0,,0,,二十天了，加油！全力以赴！,1024,,,98d595840840a201,2011/5/16 17:25,0,376976240,骑行小蜗游,285
gogo    加油咯~只有二十多天了啊,5930,,284,0,,0,,gogo&nbsp;&nbsp;&nbsp;&nbsp;加油咯~只有二十多天了啊,0,,,98d595840840a201,2011/5/15 19:18,0,376976240,骑行小蜗游,284
"晚上下不了线，早上起不了床啊
加油~",5927,,283,0,,0,,晚上下不了线，早上起不了床啊\u003Cbr  \/>加油~,0,,,98d595840840a201,2011/5/15 0:33,0,376976240,骑行小蜗游,283
没别的，就是加油~,5944,,282,0,,0,,没别的，就是加油~,0,,,98d595840840a201,2011/5/14 0:41,0,376976240,骑行小蜗游,282
把字写好是你的一大优势～,5937,,281,0,,0,,把字写好是你的一大优势～,1024,,,98d595840840a201,2011/5/12 17:32,0,376976240,骑行小蜗游,281
保持好的心态，就能成功！加油！,5931,,280,0,,0,,保持好的心态，就能成功！加油！,1024,,,98d595840840a201,2011/5/12 0:02,0,376976240,骑行小蜗游,280
在这最后一个月的日子里，我真的不知道说点什么来鼓励你了，回忆自己最后一个月，那时常常同你打电话来缓解自己的压力，你也可以随时打电话给我哦，加油！,5817,,279,0,,0,,在这最后一个月的日子里，我真的不知道说点什么来鼓励你了，回忆自己最后一个月，那时常常同你打电话来缓解自己的压力，你也可以随时打电话给我哦，加油！,1024,,,98d595840840a201,2011/5/10 16:07,0,376976240,骑行小蜗游,279
"昨天作梦，梦见这届高考作文题目“又”，不晓得是不是哈！
加油咯！",5898,,278,0,,0,,昨天作梦，梦见这届高考作文题目“又”，不晓得是不是哈！\u003Cbr  \/>加油咯！,1024,,,98d595840840a201,2011/5/9 9:28,0,376976240,骑行小蜗游,278
"1.在这母亲节的日子里，愿所有妈妈能收到自己儿女最最诚挚的问候，也祝你的父母能身体健康！
2.离高考还有整好一个月的时间，愿你能在高考中取得想要的成绩！加油！",5808,,277,0,,0,,1.在这母亲节的日子里，愿所有妈妈能收到自己儿女最最诚挚的问候，也祝你的父母能身体健康！\u003Cbr  \/>2.离高考还有整好一个月的时间，愿你能在高考中取得想要的成绩！加油！,1024,,,98d595840840a201,2011/5/8 13:19,0,376976240,骑行小蜗游,277
恩恩，加油咯~,5948,,276,0,,0,,恩恩，加油咯~,0,,,98d595840840a201,2011/5/8 0:49,0,376976240,骑行小蜗游,276
GoGo加油！,5951,,275,0,,0,,GoGo加油！,1024,,,98d595840840a201,2011/5/5 19:09,0,376976240,骑行小蜗游,275
加油！必须的,5949,,274,0,,0,,加油！必须的,1024,,,98d595840840a201,2011/5/4 16:01,0,376976240,骑行小蜗游,274
加油！只有三十四天了！,5939,,273,0,,0,,加油！只有三十四天了！,1024,,,98d595840840a201,2011/5/3 22:49,0,376976240,骑行小蜗游,273
天气又点冷，加油哦~,5942,,272,0,,0,,天气又点冷，加油哦~,0,,,98d595840840a201,2011/5/2 22:37,0,376976240,骑行小蜗游,272
嘿嘿，加油咯！,5947,,271,0,,0,,嘿嘿，加油咯！,1024,,,98d595840840a201,2011/5/1 22:58,0,376976240,骑行小蜗游,271
