nickname,ubbContent,capacity,time,pubtime,floor,type,pasterid,secret,signature,htmlContent,effect,content,nick,bmp,modifytime,uin,id
巴黎左岸 ,应你的要求前来看看。,5944,,2012/12/19 14:22,634,0,,0,,应你的要求前来看看。,4195328,,,18d18de0020ec201,0,1373871956,683
Ymm,我们去开会去了  中午吃饭会不会等我们回来咯,5919,,2012/12/18 12:18,633,0,,0,,我们去开会去了&nbsp;&nbsp;中午吃饭会不会等我们回来咯,4195328,,,58c4952000008001,0,765238191,682
Ymm,我的作业找到了 咔咔咔,5940,,2012/12/18 12:17,632,0,,0,,我的作业找到了&nbsp;咔咔咔,4195328,,,58c4952000008001,0,765238191,681
Ymm,这个课好无聊啊,5947,,2012/12/18 10:40,631,0,,0,,这个课好无聊啊,4195328,,,58c4952000008001,0,765238191,680
Ymm,我肚子不舒服 坑,5946,,2012/12/18 10:40,630,0,,0,,我肚子不舒服&nbsp;坑,4195328,,,58c4952000008001,0,765238191,679
你就是那倾国倾城貌,最经怎样,5943,,2012/12/18 8:58,629,0,,0,,最经怎样,0,,, 8c195a00002c001,0,1055721960,678
你就是那倾国倾城貌,好呀,5947,,2012/12/18 8:57,628,0,,0,,好呀,0,,, 8c195a00002c001,0,1055721960,677
Y.ashu,乖妹妹，晚安！,5949,,2012/12/17 0:37,627,0,,0,,乖妹妹，晚安！,1024,,,885495a00040e301,0,1428132410,676
贫僧法号乱来,天冷了.注意保温.哈哈.,5932,,2012/12/16 19:05,626,0,,0,,天冷了.注意保温.哈哈.,1024,,,18508de0170ee201,0,1282189464,675
贫僧法号乱来,天冷了.注意保温.哈哈.,5932,,2012/12/16 19:05,625,0,,0,,天冷了.注意保温.哈哈.,1024,,,18508de0170ee201,0,1282189464,674
贫僧法号乱来,天冷了.注意保温.哈哈.,5932,,2012/12/16 19:04,624,0,,0,,天冷了.注意保温.哈哈.,1024,,,18508de0170ee201,0,1282189464,673
「静谧」,[em]e100[\/em],5952,,2012/12/16 17:23,623,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e100.gif\u0022  \/>\u003Cwbr  \/>,0,,,18d0958002008101,0,1403664641,672
Ymm,你猜我们寝室几点回来电啊,5937,,2012/12/16 15:19,622,0,,0,,你猜我们寝室几点回来电啊,4195328,,,58c4952000008001,0,765238191,671
Ymm,我们课后就不会看书了 课后看书是什么啊,5924,,2012/12/16 15:19,621,0,,0,,我们课后就不会看书了&nbsp;课后看书是什么啊,4195328,,,58c4952000008001,0,765238191,670
Ymm,压力大啊 斯斯,5948,,2012/12/16 15:18,620,0,,0,,压力大啊&nbsp;斯斯,4195328,,,58c4952000008001,0,765238191,669
Ymm,啦啦啦 一激动就忘记了,5940,,2012/12/16 15:17,619,0,,0,,啦啦啦&nbsp;一激动就忘记了,4195328,,,58c4952000008001,0,765238191,668
Ymm,怎么得了吧 你说,5946,,2012/12/16 14:44,618,0,,0,,怎么得了吧&nbsp;你说,1024,,,58c4952000008001,0,765238191,667
Ymm,这个秘密我好像知道,5943,,2012/12/16 14:43,617,0,,0,,这个秘密我好像知道,1024,,,58c4952000008001,0,765238191,666
Ymm,这个秘密我好像知道,5943,,2012/12/16 14:43,616,0,,0,,这个秘密我好像知道,1024,,,58c4952000008001,0,765238191,665
Ymm,昨晚我几点睡觉的？,5943,,2012/12/16 8:28,615,0,,0,,昨晚我几点睡觉的？,4195328,,,58c4952000008001,0,765238191,664
Fearless。,想我不咯？我晓得你最想我了勒。,5923,,2012/12/15 10:50,614,0,,0,,想我不咯？我晓得你最想我了勒。,1024,,, 8d495a40102c101,0,295765289,662
Fearless。,我又在这里排队等看牙齿勒！苦逼吧〒_〒,5916,,2012/12/15 10:50,613,0,,0,,我又在这里排队等看牙齿勒！苦逼吧〒_〒,1024,,, 8d495a40102c101,0,295765289,661
Ymm,我要变漂亮 〒_〒,5945,,2012/12/15 1:38,612,0,,0,,我要变漂亮&nbsp;〒_〒,4195328,,,58c4952000008001,0,765238191,659
Ymm,漂亮妹子一般在这个时候出没,5935,,2012/12/15 1:38,611,0,,0,,漂亮妹子一般在这个时候出没,4195328,,,58c4952000008001,0,765238191,658
Ymm,我是真的真的很爱你,5943,,2012/12/15 1:37,610,0,,0,,我是真的真的很爱你,4195328,,,58c4952000008001,0,765238191,657
Ymm,外面好多美女,5949,,2012/12/14 21:27,609,0,,0,,外面好多美女,4195328,,,58c4952000008001,0,765238191,656
257,[em]e182[\/em],5954,,2012/12/14 18:49,608,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e182.gif\u0022  \/>\u003Cwbr  \/>,0,,,18d08d800202e001,0,1371962871,655
257,[em]e102[\/em],5954,,2012/12/14 18:49,607,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e102.gif\u0022  \/>\u003Cwbr  \/>,0,,,18d08d800202e001,0,1371962871,654
257,[em]e178[\/em],5954,,2012/12/14 18:49,606,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e178.gif\u0022  \/>\u003Cwbr  \/>,0,,,18d08d800202e001,0,1371962871,653
257,[em]e177[\/em],5954,,2012/12/14 18:49,605,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e177.gif\u0022  \/>\u003Cwbr  \/>,0,,,18d08d800202e001,0,1371962871,652
257,[em]e100[\/em],5954,,2012/12/14 18:48,604,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e100.gif\u0022  \/>\u003Cwbr  \/>,0,,,18d08d800202e001,0,1371962871,651
257,爱爱爱你,5959,,2012/12/14 18:48,603,0,,0,,爱爱爱你,0,,,18d08d800202e001,0,1371962871,650
257,哈,5965,,2012/12/14 18:48,602,0,,0,,哈,0,,,18d08d800202e001,0,1371962871,649
257,谢谢你,5961,,2012/12/14 18:48,601,0,,0,,谢谢你,0,,,18d08d800202e001,0,1371962871,648
257,哦,5965,,2012/12/14 18:48,600,0,,0,,哦,0,,,18d08d800202e001,0,1371962871,647
257,爱你,5963,,2012/12/14 18:47,599,0,,0,,爱你,0,,,18d08d800202e001,0,1371962871,646
257,我,5965,,2012/12/14 18:47,598,0,,0,,我,0,,,18d08d800202e001,0,1371962871,645
257,斯斯啊,5961,,2012/12/14 18:46,597,0,,0,,斯斯啊,0,,,18d08d800202e001,0,1371962871,644
Ymm,明天帮点到啊,5949,,2012/12/14 17:37,596,0,,0,,明天帮点到啊,4195328,,,58c4952000008001,0,765238191,643
Ymm,姐姐走了,5953,,2012/12/14 16:22,595,0,,0,,姐姐走了,4195328,,,58c4952000008001,0,765238191,642
Ymm,你们去干嘛去了啊  冲个热水卡冲这么久 还不回来,5916,,2012/12/14 15:37,594,0,,0,,你们去干嘛去了啊&nbsp;&nbsp;冲个热水卡冲这么久&nbsp;还不回来,0,,,58c4952000008001,0,765238191,641
Ymm,我就不想说你什么了啊 一下回家 一下不回家,5921,,2012/12/14 15:37,593,0,,0,,我就不想说你什么了啊&nbsp;一下回家&nbsp;一下不回家,0,,,58c4952000008001,0,765238191,640
Ymm,我抄作业包括下课都抄了一节多课啊 ！！！！！恨啊~,5913,,2012/12/14 12:43,592,0,,0,,我抄作业包括下课都抄了一节多课啊&nbsp;！！！！！恨啊~,0,,,58c4952000008001,0,765238191,639
Ymm,就是吃麻辣烫的时候 哪个鬼和我一个班上课的妹子说不要交 劳资今天上午上企业管理的时候又问了一遍她 她说不要交 麻痹的,5849,,2012/12/14 12:42,591,0,,0,,就是吃麻辣烫的时候&nbsp;哪个鬼和我一个班上课的妹子说不要交&nbsp;劳资今天上午上企业管理的时候又问了一遍她&nbsp;她说不要交&nbsp;麻痹的,0,,,58c4952000008001,0,765238191,638
Ymm,我从十月十号开始记的啊 哎哟喂 你呢,5927,,2012/12/14 12:40,590,0,,0,,我从十月十号开始记的啊&nbsp;哎哟喂&nbsp;你呢,0,,,58c4952000008001,0,765238191,637
Ymm,亲亲 居然是从9\/25号开始记账耶 我的神啊!!!,5920,,2012/12/14 8:34,589,0,,0,,亲亲&nbsp;居然是从9\/25号开始记账耶&nbsp;我的神啊!!!,4195328,,,58c4952000008001,0,765238191,636
Ymm,又是打酱油的课,5947,,2012/12/14 8:33,588,0,,0,,又是打酱油的课,4195328,,,58c4952000008001,0,765238191,635
LL,了,5957,,2012/12/14 7:16,587,0,,0,,了,4195328,,,18d08de1014ec101,0,450669812,634
LL,电,5957,,2012/12/14 7:16,586,0,,0,,电,4195328,,,18d08de1014ec101,0,450669812,633
LL,停,5957,,2012/12/14 7:16,585,0,,0,,停,4195328,,,18d08de1014ec101,0,450669812,632
LL,真,5957,,2012/12/14 7:16,584,0,,0,,真,4195328,,,18d08de1014ec101,0,450669812,631
LL,还,5957,,2012/12/14 7:16,583,0,,0,,还,4195328,,,18d08de1014ec101,0,450669812,630
LL,晚,5957,,2012/12/14 7:15,582,0,,0,,晚,4195328,,,18d08de1014ec101,0,450669812,629
LL,昨,5957,,2012/12/14 7:15,581,0,,0,,昨,4195328,,,18d08de1014ec101,0,450669812,628
LL,床,5957,,2012/12/14 7:15,580,0,,0,,床,4195328,,,18d08de1014ec101,0,450669812,627
LL,起,5957,,2012/12/14 7:15,579,0,,0,,起,4195328,,,18d08de1014ec101,0,450669812,626
Ymm,明天早上几点起床啊,5919,1355407010,2012/12/13 21:55,578,0,,0,,明天早上几点起床啊,32,7,梁斯斯,58c4952000008001,0,765238191,625
Ymm,你在干嘛啊 你的灯最近好调皮啊 哎呦 淘气,5922,,2012/12/13 21:55,577,0,,0,,你在干嘛啊&nbsp;你的灯最近好调皮啊&nbsp;哎呦&nbsp;淘气,0,,,58c4952000008001,0,765238191,624
Ymm,哎呦 好忙啊 最后一张真的不知道要用什么去填充了 唉唉唉哎呦,5904,,2012/12/13 21:54,576,0,,0,,哎呦&nbsp;好忙啊&nbsp;最后一张真的不知道要用什么去填充了&nbsp;唉唉唉哎呦,0,,,58c4952000008001,0,765238191,623
唯心,亲爱的  我来看你的  哈哈亲爱的  我来看你亲爱的  我来看你  哈哈的  哈哈亲爱的  我来看你的  哈哈,5868,,2012/12/13 16:07,575,0,,0,,亲爱的&nbsp;&nbsp;我来看你的&nbsp;&nbsp;哈哈亲爱的&nbsp;&nbsp;我来看你亲爱的&nbsp;&nbsp;我来看你&nbsp;&nbsp;哈哈的&nbsp;&nbsp;哈哈亲爱的&nbsp;&nbsp;我来看你的&nbsp;&nbsp;哈哈,0,,,18d495800202c101,0,1290912938,622
LL,[em]e121[\/em],5946,,2012/12/10 10:41,574,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>,4195328,,,18d08de1014ec101,0,450669812,605
LL,[em]e121[\/em][em]e121[\/em],5933,,2012/12/10 10:41,573,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>,4195328,,,18d08de1014ec101,0,450669812,604
LL,[em]e121[\/em][em]e121[\/em][em]e121[\/em],5920,,2012/12/10 10:40,572,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>,4195328,,,18d08de1014ec101,0,450669812,603
LL,[em]e121[\/em][em]e121[\/em][em]e121[\/em][em]e121[\/em],5907,,2012/12/10 10:40,571,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>,4195328,,,18d08de1014ec101,0,450669812,602
LL,[em]e121[\/em][em]e121[\/em][em]e121[\/em][em]e121[\/em][em]e121[\/em],5894,,2012/12/10 10:40,570,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e121.gif\u0022  \/>\u003Cwbr  \/>,4195328,,,18d08de1014ec101,0,450669812,601
Ymm,正在坐车 你回去了吗,5904,1355041715,2012/12/9 15:58,569,0,,0,,正在坐车&nbsp;你回去了吗,4195360,我们今天逛妓院去了,梁斯斯,58c4952000008001,0,765238191,600
Ymm,我回来了 哈哈哈,5946,,2012/12/9 15:58,568,0,,0,,我回来了&nbsp;哈哈哈,4195328,,,58c4952000008001,0,765238191,599
「静谧」,哎哎唉唉爱爱爱爱爱爱爱,5911,1354960884,2012/12/8 17:15,567,0,,0,,哎哎唉唉爱爱爱爱爱爱爱,32,诶诶，爱爱啊,梁斯斯,18d0958002008101,0,1403664641,598
「静谧」,斯啊，，我来了,5951,,2012/12/8 17:14,566,0,,0,,斯啊，，我来了,0,,,18d0958002008101,0,1403664641,597
Fearless。,妹纸，感谢你没有抛弃我们回家了，表扬表扬[em]e142[\/em],5900,,2012/12/8 15:58,565,0,,0,,妹纸，感谢你没有抛弃我们回家了，表扬表扬\u003Cimg src=\u0022\/qzone\/em\/e142.gif\u0022  \/>\u003Cwbr  \/>,0,,, 8d495a40102c101,0,295765289,596
Fearless。,要喝水？确定？209-阳台-饮水机-欢迎你。,5915,,2012/12/8 15:42,564,0,,0,,要喝水？确定？209-阳台-饮水机-欢迎你。,0,,, 8d495a40102c101,0,295765289,595
Ymm,姐姐走了啊 等我回来,5873,1354941640,2012/12/8 11:53,563,0,,0,,姐姐走了啊&nbsp;等我回来,4195360,好痛苦 我还没有到,Ymm,58c4952000008001,0,765238191,594
257,都吃完了,5959,,2012/12/7 13:28,562,0,,0,,都吃完了,0,,,18d08d800202e001,0,1371962871,591
257,我吃饱了,5959,,2012/12/7 13:28,561,0,,0,,我吃饱了,0,,,18d08d800202e001,0,1371962871,590
257,想你哦,5961,,2012/12/7 13:26,560,0,,0,,想你哦,0,,,18d08d800202e001,0,1371962871,589
257,可以了吧,5959,,2012/12/7 13:26,559,0,,0,,可以了吧,0,,,18d08d800202e001,0,1371962871,588
257,吃什么,5961,,2012/12/7 13:26,558,0,,0,,吃什么,0,,,18d08d800202e001,0,1371962871,587
257,今天,5963,,2012/12/7 13:26,557,0,,0,,今天,0,,,18d08d800202e001,0,1371962871,586
257,呵呵,5963,,2012/12/7 13:25,556,0,,0,,呵呵,0,,,18d08d800202e001,0,1371962871,585
257,爱我,5963,,2012/12/7 13:25,555,0,,0,,爱我,0,,,18d08d800202e001,0,1371962871,584
257,你,5965,,2012/12/7 13:24,554,0,,0,,你,0,,,18d08d800202e001,0,1371962871,583
257,知道,5963,,2012/12/7 13:24,553,0,,0,,知道,0,,,18d08d800202e001,0,1371962871,582
257,我,5965,,2012/12/7 13:24,552,0,,0,,我,0,,,18d08d800202e001,0,1371962871,581
257,来了,5963,,2012/12/7 13:23,551,0,,0,,来了,0,,,18d08d800202e001,0,1371962871,577
257,我,5965,,2012/12/7 13:23,550,0,,0,,我,0,,,18d08d800202e001,0,1371962871,576
257,斯斯啊,5961,,2012/12/7 13:23,549,0,,0,,斯斯啊,0,,,18d08d800202e001,0,1371962871,575
简简单单,想我没啊，哈哈,5917,1354848711,2012/12/7 10:51,548,0,,0,,想我没啊，哈哈,4195360,哈哈，想呢想呢,梁斯斯,18d095a001028101,0,540686659,574
简简单单,小弟啊，大哥来也～～,5945,,2012/12/7 10:50,547,0,,0,,小弟啊，大哥来也～～,4195328,,,18d095a001028101,0,540686659,573
LL,还有五条哈,5949,,2012/12/7 9:36,546,0,,0,,还有五条哈,4195328,,,18d08de1014ec101,0,450669812,572
LL,我在晒太阳，哈哈,5943,,2012/12/7 9:35,545,0,,0,,我在晒太阳，哈哈,4195328,,,18d08de1014ec101,0,450669812,571
LL,你要每天十条，昨天说的,5937,,2012/12/7 9:35,544,0,,0,,你要每天十条，昨天说的,4195328,,,18d08de1014ec101,0,450669812,570
LL,留言怎么这么多。？？,5939,,2012/12/7 9:35,543,0,,0,,留言怎么这么多。？？,4195328,,,18d08de1014ec101,0,450669812,569
MarCruePzing,走啦走啦,5953,,2012/12/5 20:00,542,0,,0,,走啦走啦,4195328,,, 8d4a5a00002c201,0,694327317,566
MarCruePzing,大学生活让我情何以堪啊,5939,,2012/12/5 20:00,541,0,,0,,大学生活让我情何以堪啊,4195328,,, 8d4a5a00002c201,0,694327317,565
MarCruePzing,还不如去读高中啊,5945,,2012/12/5 20:00,540,0,,0,,还不如去读高中啊,4195328,,, 8d4a5a00002c201,0,694327317,564
MarCruePzing,无聊啊无聊啊,5949,,2012/12/5 19:59,539,0,,0,,无聊啊无聊啊,4195328,,, 8d4a5a00002c201,0,694327317,563
MarCruePzing,我悲催啊悲催啊,5947,,2012/12/5 19:59,538,0,,0,,我悲催啊悲催啊,4195328,,, 8d4a5a00002c201,0,694327317,562
MarCruePzing,没人要啊没人要啊,5945,,2012/12/5 19:58,537,0,,0,,没人要啊没人要啊,4195328,,, 8d4a5a00002c201,0,694327317,561
MarCruePzing,别说我女人缘好，到现在不还是单身吗,5927,,2012/12/5 19:57,536,0,,0,,别说我女人缘好，到现在不还是单身吗,4195328,,, 8d4a5a00002c201,0,694327317,560
雪山黑狐,天冷了 你懂得,5950,,2012/12/5 13:12,535,0,,0,,天冷了&nbsp;你懂得,4195328,,,18c19da00000e201,0,945697164,558
雪山黑狐,[em]e152[\/em][em]e152[\/em],5937,,2012/12/5 13:12,534,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e152.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e152.gif\u0022  \/>\u003Cwbr  \/>,4195328,,,18c19da00000e201,0,945697164,557
雪山黑狐,[em]e163[\/em],5950,,2012/12/5 10:48,533,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e163.gif\u0022  \/>\u003Cwbr  \/>,4195328,,,18c19da00000e201,0,945697164,556
雪山黑狐,斯斯,5959,,2012/12/5 10:48,532,0,,0,,斯斯,4195328,,,18c19da00000e201,0,945697164,555
夏沫丶浅雨,凑个热闹，踩哈脚,5909,1354617361,2012/12/4 17:54,531,0,,0,,凑个热闹，踩哈脚,32,欢迎欢迎哦,梁斯斯,18d48da00100c101,0,291978223,554
Ymm,斯斯 思思 诗诗 SHISHI,5940,,2012/12/3 11:40,530,0,,0,,斯斯&nbsp;思思&nbsp;诗诗&nbsp;SHISHI,4195328,,,58c4952000008001,0,765238191,553
sunshine,斯斯，天冷了，好好照顾自己！,5899,1354355628,2012/12/1 17:16,529,0,,0,,斯斯，天冷了，好好照顾自己！,32,你也是啦，多穿点哈,梁斯斯,18d595a00000c201,0,1062448344,552
露露,好冷呀，多穿点衣服,5891,1354355645,2012/12/1 8:24,528,0,,0,,好冷呀，多穿点衣服,4195360,恩恩，是的是的，冷啊,梁斯斯,18c10d800002e001,0,1090411383,551
露露,斯斯[em]e152[\/em],5932,,2012/12/1 8:24,527,0,,0,,斯斯\u003Cimg src=\u0022\/qzone\/em\/e152.gif\u0022  \/>\u003Cwbr  \/>,4195328,,,18c10d800002e001,0,1090411383,550
神逗,[em]e163[\/em],5940,,2012/11/29 21:38,526,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e163.gif\u0022  \/>\u003Cwbr  \/>,0,,,18d495800202c201,0,1064430822,549
神逗,最近可好？[em]e151[\/em],5902,1354244707,2012/11/29 21:38,525,0,,0,,最近可好？\u003Cimg src=\u0022\/qzone\/em\/e151.gif\u0022  \/>\u003Cwbr  \/>,32,一般般啦,梁斯斯,18d495800202c201,0,1064430822,548
神逗,[em]e152[\/em],5940,,2012/11/29 21:38,524,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e152.gif\u0022  \/>\u003Cwbr  \/>,0,,,18d495800202c201,0,1064430822,547
神逗,亲，我的个亲,5909,1354244730,2012/11/29 21:37,523,0,,0,,亲，我的个亲,32,神，我的个神,梁斯斯,18d495800202c201,0,1064430822,546
Fearless。,我能告诉你 减肥从现在开始吗,5886,1354156177,2012/11/29 9:58,522,0,,0,,我能告诉你&nbsp;减肥从现在开始吗,32,不行，必须后天，恩恩,梁斯斯, 8d495a40102c101,0,295765289,545
Ymm,减肥从今天开始,5947,,2012/11/29 9:25,521,0,,0,,减肥从今天开始,4195328,,,58c4952000008001,0,765238191,544
既然如此,"[ft=#00aeef,,][ft=,,Webdings][ft=,6,][ft=#f7941d,,][ft=#00aeef,,]Y[\/ft][\/ft][\/ft][\/ft] [ft=,,Webdings][ft=#f16d7e,,]Y[\/ft][\/ft] [ft=,,Webdings][ft=#00a99e,,][ft=#f7941d,,][ft=#8fc63d,,]Y[\/ft][\/ft][\/ft][\/ft]

[ft=#fff100,,]▂[\/ft] [ft=#f6e808,,]▂[\/ft] [ft=#eee010,,]▂[\/ft] [ft=#e6d818,,]▂[\/ft] [ft=#ded020,,]▂[\/ft] [ft=#d5c729,,]▂[\/ft] [ft=#cdbf31,,]▂[\/ft] [ft=#c5b739,,]▂[\/ft] [ft=#bdaf41,,]▂[\/ft] [ft=#b4a64a,,]▂[\/ft] [ft=#acaf52,,]▂[\/ft] [ft=#a4a65a,,]▂[\/ft] 


[ft=#00aeef,,]在这个不知所措的年纪里，好像一切都那么不尽人意。

[ft=#fbad82,,]‐—[ft=,6,][ft=#8fc63d,,]＊[\/ft][\/ft]–‐—–‐–‐––‐‐—–‐—–‐—–
[ft=#00ccff,,][ft=,,Wingdings][ft=,6,]|[\/ft][\/ft]

[\/ft][\/ft][\/ft][\/ft]  

[\/ul]
",5241,,2012/11/28 21:38,520,0,,0,,\u003Cspan style=\u0022line-height:1.8em;color:#00aeef;\u0022>\u003Cspan style=\u0022line-height:1.8em;font-family:webdings;\u0022>\u003Cspan style=\u0022line-height:1.8em;font-size:32px;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#f7941d;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#00aeef;\u0022>Y\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;font-family:webdings;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#f16d7e;\u0022>Y\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;font-family:webdings;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#00a99e;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#f7941d;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#8fc63d;\u0022>Y\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003Cbr  \/>\u003Cbr  \/>\u003Cspan style=\u0022line-height:1.8em;color:#fff100;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#f6e808;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#eee010;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#e6d818;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#ded020;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#d5c729;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#cdbf31;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#c5b739;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#bdaf41;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#b4a64a;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#acaf52;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cspan style=\u0022line-height:1.8em;color:#a4a65a;\u0022>▂\u003C\/span>\u003Cwbr  \/>&nbsp;\u003Cbr  \/>\u003Cbr  \/>\u003Cbr  \/>\u003Cspan style=\u0022line-height:1.8em;color:#00aeef;\u0022>在这个不知所措的年纪里，好像一切都那么不尽人意。\u003Cbr  \/>\u003Cbr  \/>\u003Cspan style=\u0022line-height:1.8em;color:#fbad82;\u0022>‐—\u003Cspan style=\u0022line-height:1.8em;font-size:32px;\u0022>\u003Cspan style=\u0022line-height:1.8em;color:#8fc63d;\u0022>＊\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>–‐—–‐–‐––‐‐—–‐—–‐—–\u003Cbr  \/>\u003Cspan style=\u0022line-height:1.8em;color:#00ccff;\u0022>\u003Cspan style=\u0022line-height:1.8em;font-family:wingdings;\u0022>\u003Cspan style=\u0022line-height:1.8em;font-size:32px;\u0022>|\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003Cbr  \/>\u003Cbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>\u003C\/span>\u003Cwbr  \/>&nbsp;&nbsp;\u003Cbr  \/>\u003Cbr  \/>\u003Cbr  \/>,0,,,18549d800202c201,0,1272594143,543
